outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0299852012746122,-0.0351850037566801,-0.0461995007134082,FALSE,FALSE,FALSE,0.0299852012746122,-0.0351850037566801,-0.0461995007134082,0.203860710998357,0.210597562629297,0.211714990208008,0.261369815266643,0.226085744161729,0.202439874520739,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0572930959221828,-0.0013420625620626,0.124017939370416,FALSE,FALSE,FALSE,0.0572930959221828,-0.0013420625620626,0.124017939370416,0.229260921929673,0.236283241643972,0.2209984851462,0.282683861972813,0.245719762983618,0.399083304287208,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.213364429569884,-0.13253648435923,-0.146238338518873,FALSE,FALSE,FALSE,-0.213364429569884,-0.13253648435923,-0.146238338518873,0.224870955085723,0.217252026230096,0.218562273713206,-0.0852387591495294,0.0548658069013594,-0.0736388985709306,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0554507053572919,-0.077035887732219,-0.0631054508600542,FALSE,FALSE,FALSE,-0.0554507053572919,-0.077035887732219,-0.0631054508600542,0.293752994655052,0.296741585471255,0.294816304420651,0.168563959567794,0.202791913558731,0.234360404322063,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0026379069921576,-0.0284068022393376,0.162590744933538,FALSE,FALSE,FALSE,0.0026379069921576,-0.0284068022393376,0.162590744933538,0.289198490977789,0.293664915441464,0.26499548335438,0.315566399442314,0.243677239456257,0.461620773788776,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.121953115716924,-0.0367646355741271,0.018648977419444,FALSE,FALSE,FALSE,-0.121953115716924,-0.0367646355741271,0.018648977419444,0.272425907875737,0.261879280964904,0.254784639761687,0.192509585221331,0.221038689438829,0.237556639944231,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0472407465411205,0.0245048646864055,0.158982773085541,FALSE,FALSE,FALSE,0.0472407465411205,0.0245048646864055,0.158982773085541,0.517980232212448,0.524124127250773,0.486658198502859,0.335172533983967,0.319128616242593,0.485332868595329,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.121785525145348,0.128820794510378,0.0166381246165989,FALSE,FALSE,FALSE,0.121785525145348,0.128820794510378,0.0166381246165989,0.470108224225188,0.468221448034445,0.497455499985757,0.431620773788777,0.423590101080516,0.371760195189962,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0989186513682066,-0.0506781273296593,-0.132774546823362,FALSE,FALSE,FALSE,-0.0989186513682066,-0.0506781273296593,-0.132774546823362,0.191474299644953,0.187224449850421,0.194401431422463,0.0654025792959219,0.116172882537469,-0.0187591495294528,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.214032496285075,-0.24421392230358,-0.039374510062383,FALSE,FALSE,FALSE,-0.214032496285075,-0.24421392230358,-0.039374510062383,0.167132048284133,0.169196785632477,0.154643122683502,-0.0657615894039735,-0.0208678982223771,0.0602858138724294,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0569874767536148,-0.0395788909897463,0.00496768211448917,FALSE,FALSE,FALSE,0.0569874767536148,-0.0395788909897463,0.00496768211448917,0.201141611340294,0.211189305022925,0.206614971690429,0.276517950505403,0.120634367375392,0.230892296967585,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0185752585791614,-0.141114435333537,0.180762680762604,FALSE,FALSE,FALSE,-0.0185752585791614,-0.141114435333537,0.180762680762604,0.45727874496639,0.48400411428912,0.410099573494092,0.236967584524224,0.173733008016731,0.500568142209829,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0542670175578957,-0.105517466624907,-0.223595155510252,FALSE,FALSE,FALSE,-0.0542670175578957,-0.105517466624907,-0.223595155510252,0.154463157323569,0.15817301835259,0.16640580495505,0.0359044963401882,0.134987800627396,0.0185430463576159,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0319227441101053,-0.0419147747242807,0.047053182011933,FALSE,FALSE,FALSE,0.0319227441101053,-0.0419147747242807,0.047053182011933,0.336514986601385,0.349112581154629,0.333874871474657,0.272450331125828,0.218675496688742,0.25252352736145,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0556160184930172,-0.0962199509001995,-0.0148746774325914,FALSE,FALSE,FALSE,-0.0556160184930172,-0.0962199509001995,-0.0148746774325914,0.140624610495202,0.143303631972305,0.137884216230942,0.124761240850471,0.08644823980481,0.10252352736145,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0199204667467644,-0.0973514175140873,0.157316169626838,FALSE,FALSE,FALSE,0.0199204667467644,-0.0973514175140873,0.157316169626838,0.250277884350052,0.264828474965863,0.232072748339628,0.359125130707564,0.378696409898919,0.487511327988846,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0521753381476118,0.0198624699477457,-0.0386927422772714,FALSE,FALSE,FALSE,-0.0521753381476118,0.0198624699477457,-0.0386927422772714,0.274841569324795,0.265266171880213,0.273074979108756,0.15551411641687,0.281432554897177,0.275364238410596,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.00463768842929679,0.0474537549420108,0.0504102873478386,FALSE,FALSE,FALSE,0.00463768842929679,0.0474537549420108,0.0504102873478386,0.380055367298505,0.371791373304034,0.371213938079523,0.332168002788428,0.329428372255141,0.320805158591844,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0587449186705309,0.0234700607014029,0.0197697148166266,FALSE,FALSE,FALSE,-0.0587449186705309,0.0234700607014029,0.0197697148166266,0.379214015624158,0.364192914546931,0.364882276677691,0.248368769606135,0.308466364586964,0.311488323457651,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0321258130752167,0.0967361168388057,0.0470296720007463,FALSE,FALSE,FALSE,-0.0321258130752167,0.0967361168388057,0.0470296720007463,0.573723688905844,0.536715064222154,0.551284969154873,0.369121645172534,0.384552108748693,0.35289647960962,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.150892423688807,0.0833762423026034,0.193258521719774,FALSE,FALSE,FALSE,0.150892423688807,0.0833762423026034,0.193258521719774,0.433575556542658,0.450483602051905,0.422620564272553,0.453712094806553,0.397636807249913,0.447723945625653,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0035219239695008,-0.0434386775443709,0.044509397679552,FALSE,FALSE,FALSE,-0.0035219239695008,-0.0434386775443709,0.044509397679552,0.243498343545798,0.24829389658266,0.237599645670585,0.195036598117811,0.219114674102475,0.211836876960613,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0297971987022045,-0.0539192401936044,0.0570812342123417,FALSE,FALSE,FALSE,-0.0297971987022045,-0.0539192401936044,0.0570812342123417,0.293524484114935,0.296942353871909,0.280870171803145,0.165399093760892,0.210787730916696,0.246110142906936,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0226987012917235,-0.054697522019431,0.013899859078033,FALSE,FALSE,FALSE,-0.0226987012917235,-0.054697522019431,0.013899859078033,0.254090128389673,0.258034575420853,0.249502241075462,0.134740327640293,0.0566887417218543,0.209543394911119,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0674089834799505,0.0103129452352904,0.128076661836053,FALSE,FALSE,FALSE,0.0674089834799505,0.0103129452352904,0.128076661836053,0.242087353356434,0.249387931748591,0.23408071740526,0.318884628790519,0.296437783199721,0.377113976995469,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0222269954863059,0.0156765359959153,-0.0411678043727557,FALSE,FALSE,FALSE,-0.0222269954863059,0.0156765359959153,-0.0411678043727557,0.457440545268518,0.448879634093309,0.461659043929637,0.279710700592541,0.327148832345765,0.19944231439526,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.150112988906301,-0.179573458856326,-0.104833509142199,FALSE,FALSE,FALSE,-0.150112988906301,-0.179573458856326,-0.104833509142199,0.542609871173544,0.549515481270601,0.53182145633027,0.0996758452422447,0.198497734402231,0.146336702683862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0429314885575533,-0.0122747313787837,0.0709769478296929,FALSE,FALSE,FALSE,0.0429314885575533,-0.0122747313787837,0.0709769478296929,0.295377771225908,0.303777422837245,0.291017791480071,0.28205995120251,0.340975949808295,0.330972464273266,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.026218224032416,-0.367165382213426,-0.0185784508298124,FALSE,FALSE,FALSE,-0.026218224032416,-0.367165382213426,-0.0185784508298124,0.204565462647398,0.23611467359818,0.203802587245062,0.120069710700593,-0.0193586615545486,0.111321017776229,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0210458062517658,-0.160995024465438,-0.0248268082136882,FALSE,FALSE,FALSE,-0.0210458062517658,-0.160995024465438,-0.0248268082136882,0.38575146740475,0.411339251188242,0.386465039354333,0.151136284419658,0.00231788079470199,0.0980167305681422,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.170049387878786,0.113034471276271,0.241677391158584,FALSE,FALSE,TRUE,0.170049387878786,0.113034471276271,0.241677391158584,0.181946761839932,0.188092542402669,0.173918270546088,0.486141512722203,0.438619728128268,0.518982223771349,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.105202699855907,0.0970150699443266,0.244619412237531,FALSE,FALSE,TRUE,0.105202699855907,0.0970150699443266,0.244619412237531,0.347585241017246,0.349171867815384,0.319361018606201,0.385482746601603,0.310250958522133,0.521575461833391,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0216095204164365,0.0162062388702251,0.0764898268257553,FALSE,FALSE,FALSE,0.0216095204164365,0.0162062388702251,0.0764898268257553,0.175991228711862,0.176476526189686,0.170984111640347,0.261073544789125,0.2403764377832,0.270899268037644,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0863335200663695,0.00362628224595085,0.137868223210488,FALSE,FALSE,FALSE,0.0863335200663695,0.00362628224595085,0.137868223210488,0.140987705518118,0.147230751328652,0.136953842935919,0.35036946671314,0.287769257581039,0.350024398745207,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0548522443208934,-0.188988186884232,0.0112527728372558,FALSE,FALSE,FALSE,-0.0548522443208934,-0.188988186884232,0.0112527728372558,0.215434180189017,0.228721801293564,0.208574606091598,0.0327047751829906,-0.0168560474032764,0.143014987800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.135719186609612,0.00708541741305213,0.0390527762687168,FALSE,FALSE,FALSE,-0.135719186609612,0.00708541741305213,0.0390527762687168,0.320029829394987,0.299233989760149,0.294377590898087,0.0107249912861624,0.166685256186825,0.209100731962356,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.00421599108166637,-0.0216924233617348,0.0608723123490573,FALSE,FALSE,FALSE,-0.00421599108166637,-0.0216924233617348,0.0608723123490573,0.249046859548893,0.251204601075042,0.240840669430502,0.200787730916696,0.182216800278843,0.315548971767166,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0159450003135484,-0.0320290237172638,-0.146808433459141,FALSE,FALSE,FALSE,0.0159450003135484,-0.0320290237172638,-0.146808433459141,0.28409123702141,0.290933751636809,0.306685745458224,0.202655977692576,0.202206343673754,0.176287905193447,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0840264646958422,0.11973554727815,0.0477393749628851,FALSE,FALSE,FALSE,0.0840264646958422,0.11973554727815,0.0477393749628851,0.372939760487455,0.365597996168594,0.380255179289092,0.329634018821889,0.377588009759498,0.289358661554549,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0900229042721661,-0.126842177281278,-0.05416094350126,FALSE,FALSE,FALSE,-0.0900229042721661,-0.126842177281278,-0.05416094350126,0.233366746956366,0.237275396359745,0.229495736261804,0.0252178459393517,0.0346985012199373,0.0615162077378878,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.00187492910405029,-0.0582169314294896,-0.104981524740627,FALSE,FALSE,FALSE,-0.00187492910405029,-0.0582169314294896,-0.104981524740627,0.294347753212318,0.30251110616026,0.309123113513393,0.166751481352388,0.202732659463228,0.156758452422447,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0829537255595141,-0.0691031106087774,-0.00151497466324435,FALSE,FALSE,FALSE,-0.0829537255595141,-0.0691031106087774,-0.00151497466324435,0.164640217550672,0.163583982878012,0.158328721572977,0.0863750435691879,0.222917392819798,0.224883234576507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.126977015996168,0.110572511196536,0.193365013274758,FALSE,FALSE,FALSE,0.126977015996168,0.110572511196536,0.193365013274758,0.256787908815251,0.259189262341523,0.246831316365577,0.39383408853259,0.397340536772395,0.439707215057511,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.018399639506552,0.0269251141016798,0.158386621596249,FALSE,FALSE,FALSE,0.018399639506552,0.0269251141016798,0.158386621596249,0.19546019154556,0.194609527145163,0.180986958047644,0.250770303241548,0.24121296619031,0.432579295921924,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0163824590944743,0.0576964820934787,0.183452411746319,FALSE,FALSE,FALSE,0.0163824590944743,0.0576964820934787,0.183452411746319,0.262053339597876,0.256490906509093,0.238763159097944,0.233952794357027,0.336041779707,0.371540965816603,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0105442243685636,0.020616106378828,0.316553295122027,FALSE,FALSE,TRUE,0.0105442243685636,0.020616106378828,0.316553295122027,0.456927125307432,0.454595597372151,0.379752877727808,0.285865436787846,0.379639175257732,0.543095496473142,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0498379396574822,-0.121981468718894,0.0298142085222916,FALSE,FALSE,FALSE,-0.0498379396574822,-0.121981468718894,0.0298142085222916,0.238027678365312,0.246070284225838,0.228819896033953,0.190491047205643,0.207799782962561,0.258288117200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0636014431509002,-0.150228360261472,0.268512894240106,FALSE,FALSE,TRUE,-0.0636014431509002,-0.150228360261472,0.268512894240106,0.390734894210724,0.406335506845453,0.324038099064424,0.120238741182854,0.195035268583831,0.498955507325014,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0410065743157266,-0.0164018981308134,0.104326870097267,FALSE,FALSE,FALSE,-0.0410065743157266,-0.0164018981308134,0.104326870097267,0.253469647690627,0.250456299038777,0.235111567996958,0.12622083559414,0.19023331524688,0.391535539880629,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.191827302327668,-0.154974345650381,0.103139324891885,FALSE,FALSE,FALSE,-0.191827302327668,-0.154974345650381,0.103139324891885,0.264262430066513,0.26014466756714,0.229240448885201,0.0943977211068909,0.24084373304395,0.315463917525773,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0341124494876346,0.0319581270969195,0.373072798369226,FALSE,FALSE,TRUE,-0.0341124494876346,0.0319581270969195,0.373072798369226,0.288508608039977,0.279139929055697,0.224638116485464,0.24395008138904,0.264880629408573,0.562479652740098,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.00827864335600159,-0.0341533900440456,0.0326431355270342,FALSE,FALSE,FALSE,0.00827864335600159,-0.0341533900440456,0.0326431355270342,0.272400311538658,0.278166769592885,0.269033353981739,0.314473684210526,0.240531741725448,0.365518176885513,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0351032488081429,-0.0267020815322592,-0.0703436602333118,FALSE,FALSE,FALSE,-0.0351032488081429,-0.0267020815322592,-0.0703436602333118,0.237654759868063,0.236688361055496,0.24166641615471,0.183328811720022,0.194221378187737,0.148738469886055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
