outer_fold,outer_test_positive,outer_test_negative,selected_component,inner_auroc,inner_balanced_accuracy_at_selected_threshold,selected_threshold,empirical_prior_threshold,equal_prior_threshold,inner_folds,component_at_ceiling,foundation_model,family,tumor_type,endpoint
2,17,60,12,0.624508685178141,0.639438316216559,-13.1951567495568,0,-1.28680880990509,5,FALSE,ProvGigaPath,driver_mutation,COAD,PIK3CA
3,17,60,3,0.658995815899582,0.635539495372131,-2.92801282970676,0,-1.28680880990509,5,FALSE,ProvGigaPath,driver_mutation,COAD,PIK3CA
4,16,60,2,0.666083806906888,0.658152750889902,-2.09285574940635,0,-1.27177093254054,5,FALSE,ProvGigaPath,driver_mutation,COAD,PIK3CA
5,16,59,1,0.613743781094527,0.665982587064677,-1.82613545252155,0,-1.27594630395103,5,FALSE,ProvGigaPath,driver_mutation,COAD,PIK3CA
1,8,70,3,0.758410973084886,0.721790890269151,-3.54631862096404,0,-2.28819635554195,5,FALSE,TITAN,driver_mutation,COAD,SMAD4
2,7,69,1,0.654798954313457,0.666874144155359,-2.93871553035709,0,-2.25672167620086,5,FALSE,TITAN,driver_mutation,COAD,SMAD4
3,7,69,1,0.719780903771941,0.673907631022034,-2.72251441634127,0,-2.25672167620086,5,FALSE,TITAN,driver_mutation,COAD,SMAD4
4,7,69,1,0.677953442051537,0.660276360014938,-2.6124606383618,0,-2.25672167620086,5,FALSE,TITAN,driver_mutation,COAD,SMAD4
5,7,69,1,0.669239387526453,0.642225818498693,-2.82393501047634,0,-2.25672167620086,5,FALSE,TITAN,driver_mutation,COAD,SMAD4
1,8,70,1,0.723731884057971,0.684006211180124,-2.6460940472353,0,-2.28819635554195,5,FALSE,GigaSSL,driver_mutation,COAD,SMAD4
2,7,69,1,0.6889082534545,0.686356280343583,-2.49030718032363,0,-2.25672167620086,5,FALSE,GigaSSL,driver_mutation,COAD,SMAD4
3,7,69,5,0.777542636623926,0.728308228557202,-3.19366139879483,0,-2.25672167620086,5,FALSE,GigaSSL,driver_mutation,COAD,SMAD4
4,7,69,1,0.689281712934147,0.661085522220839,-2.63333120268654,0,-2.25672167620086,5,FALSE,GigaSSL,driver_mutation,COAD,SMAD4
5,7,69,1,0.676708577119383,0.673907631022034,-2.77991862368084,0,-2.25672167620086,5,FALSE,GigaSSL,driver_mutation,COAD,SMAD4
1,8,70,1,0.703545548654244,0.675465838509317,-1.87209499287833,0,-2.28819635554195,5,FALSE,ProvGigaPath,driver_mutation,COAD,SMAD4
2,7,69,1,0.665878252209635,0.646022656541765,-2.70700169990972,0,-2.25672167620086,5,FALSE,ProvGigaPath,driver_mutation,COAD,SMAD4
3,7,69,1,0.721897174156604,0.679945225942985,-2.19567872702318,0,-2.25672167620086,5,FALSE,ProvGigaPath,driver_mutation,COAD,SMAD4
4,7,69,1,0.663015062865679,0.66326403585211,-2.75265801776659,0,-2.25672167620086,5,FALSE,ProvGigaPath,driver_mutation,COAD,SMAD4
5,7,69,1,0.657537657164198,0.656043819245612,-2.9371792623124,0,-2.25672167620086,5,FALSE,ProvGigaPath,driver_mutation,COAD,SMAD4
1,9,68,2,0.703542780748663,0.694908645276292,-2.84034996356506,0,-2.10929450482952,5,FALSE,TITAN,driver_mutation,COAD,SOX9
2,9,68,1,0.737856506238859,0.734904188948307,-1.92119408761269,0,-2.10929450482952,5,FALSE,TITAN,driver_mutation,COAD,SOX9
3,8,68,1,0.736916089965398,0.715073529411765,-1.84395987930645,0,-2.07944154167984,5,FALSE,TITAN,driver_mutation,COAD,SOX9
4,8,68,1,0.676146193771626,0.691176470588235,-2.07206584445195,0,-2.07944154167984,5,FALSE,TITAN,driver_mutation,COAD,SOX9
5,8,68,3,0.725778546712803,0.724264705882353,-2.58902383750071,0,-2.07944154167984,5,FALSE,TITAN,driver_mutation,COAD,SOX9
1,9,68,8,0.656862745098039,0.637589126559715,-4.70809294149212,0,-2.10929450482952,5,FALSE,GigaSSL,driver_mutation,COAD,SOX9
2,9,68,15,0.730949197860963,0.73819073083779,-6.8268103907127,0,-2.10929450482952,5,FALSE,GigaSSL,driver_mutation,COAD,SOX9
3,8,68,7,0.686202422145329,0.681985294117647,-4.37345086998131,0,-2.07944154167984,5,FALSE,GigaSSL,driver_mutation,COAD,SOX9
4,8,68,15,0.78276384083045,0.766544117647059,-7.35155606014488,0,-2.07944154167984,5,FALSE,GigaSSL,driver_mutation,COAD,SOX9
5,8,68,3,0.661980968858132,0.645220588235294,-2.77314962500591,0,-2.07944154167984,5,FALSE,GigaSSL,driver_mutation,COAD,SOX9
1,9,68,12,0.649175579322638,0.672459893048128,-16.0487709741325,0,-2.10929450482952,5,FALSE,ProvGigaPath,driver_mutation,COAD,SOX9
2,9,68,5,0.706550802139037,0.679924242424242,-1.74099283121718,0,-2.10929450482952,5,FALSE,ProvGigaPath,driver_mutation,COAD,SOX9
3,8,68,13,0.686634948096886,0.681985294117647,-18.3200597897517,0,-2.07944154167984,5,FALSE,ProvGigaPath,driver_mutation,COAD,SOX9
4,8,68,7,0.728373702422145,0.705882352941177,-5.90238138502211,0,-2.07944154167984,5,FALSE,ProvGigaPath,driver_mutation,COAD,SOX9
5,8,68,10,0.683499134948097,0.670955882352941,-11.0958270852339,0,-2.07944154167984,5,FALSE,ProvGigaPath,driver_mutation,COAD,SOX9
1,7,70,1,0.570857142857143,0.578214285714286,-2.27035215937237,0,-2.41591377830105,5,FALSE,TITAN,driver_mutation,COAD,TCF7L2
2,7,70,1,0.610857142857143,0.6275,-2.39689437317178,0,-2.41591377830105,5,FALSE,TITAN,driver_mutation,COAD,TCF7L2
3,6,70,1,0.569642857142857,0.602747252747253,-2.3671160885645,0,-2.37669306514777,5,FALSE,TITAN,driver_mutation,COAD,TCF7L2
4,6,70,1,0.607005494505494,0.625274725274725,-2.51898266226536,0,-2.37669306514777,5,FALSE,TITAN,driver_mutation,COAD,TCF7L2
5,6,70,1,0.624038461538462,0.657417582417582,-2.40862725083273,0,-2.37669306514777,5,FALSE,TITAN,driver_mutation,COAD,TCF7L2
1,7,70,1,0.623714285714286,0.640357142857143,-2.16422124689415,0,-2.41591377830105,5,FALSE,GigaSSL,driver_mutation,COAD,TCF7L2
2,7,70,17,0.546571428571429,0.572142857142857,-21.2708449087425,0,-2.41591377830105,5,FALSE,GigaSSL,driver_mutation,COAD,TCF7L2
3,6,70,1,0.551373626373627,0.582417582417583,-3.02457828389098,0,-2.37669306514777,5,FALSE,GigaSSL,driver_mutation,COAD,TCF7L2
4,6,70,1,0.597527472527473,0.60521978021978,-2.86772120603517,0,-2.37669306514777,5,FALSE,GigaSSL,driver_mutation,COAD,TCF7L2
5,6,70,1,0.529532967032967,0.609340659340659,-3.24020804903049,0,-2.37669306514777,5,FALSE,GigaSSL,driver_mutation,COAD,TCF7L2
1,7,70,1,0.625857142857143,0.625,-2.16454797880337,0,-2.41591377830105,5,FALSE,ProvGigaPath,driver_mutation,COAD,TCF7L2
2,7,70,9,0.551285714285714,0.581071428571429,-11.0973049591955,0,-2.41591377830105,5,FALSE,ProvGigaPath,driver_mutation,COAD,TCF7L2
3,6,70,1,0.576648351648352,0.589010989010989,-2.32476489794378,0,-2.37669306514777,5,FALSE,ProvGigaPath,driver_mutation,COAD,TCF7L2
4,6,70,1,0.603983516483516,0.604807692307692,-3.06031956778168,0,-2.37669306514777,5,FALSE,ProvGigaPath,driver_mutation,COAD,TCF7L2
5,6,70,1,0.611813186813187,0.606868131868132,-2.29173947182688,0,-2.37669306514777,5,FALSE,ProvGigaPath,driver_mutation,COAD,TCF7L2
1,33,45,2,0.875577059659091,0.805397727272727,-0.330455093289386,0,-0.318453731118535,5,FALSE,TITAN,driver_mutation,COAD,TP53
2,32,44,2,0.860990671396663,0.808106687688871,0.0105206766855184,0,-0.316337328212157,5,FALSE,TITAN,driver_mutation,COAD,TP53
3,32,44,2,0.844348092672886,0.782682958875312,-0.314831265833158,0,-0.316337328212157,5,FALSE,TITAN,driver_mutation,COAD,TP53
4,32,44,2,0.867341129067578,0.792274339771384,0.0893383147242323,0,-0.316337328212157,5,FALSE,TITAN,driver_mutation,COAD,TP53
5,32,44,2,0.866552796391188,0.809092103534358,-0.508234402733251,0,-0.316337328212157,5,FALSE,TITAN,driver_mutation,COAD,TP53
1,33,45,3,0.815163352272727,0.742897727272727,0.304896423295157,0,-0.318453731118535,5,FALSE,GigaSSL,driver_mutation,COAD,TP53
2,32,44,3,0.810668768887137,0.763697280252266,0.121680179773582,0,-0.316337328212157,5,FALSE,GigaSSL,driver_mutation,COAD,TP53
3,32,44,6,0.808697937196163,0.759361450532125,-0.638101196491292,0,-0.316337328212157,5,FALSE,GigaSSL,driver_mutation,COAD,TP53
4,32,44,4,0.805851180309202,0.740375771909079,-0.0918339418242584,0,-0.316337328212157,5,FALSE,GigaSSL,driver_mutation,COAD,TP53
5,32,44,7,0.834537730477817,0.777033241361188,-0.276474962530694,0,-0.316337328212157,5,FALSE,GigaSSL,driver_mutation,COAD,TP53
1,33,45,5,0.846058238636364,0.782670454545455,-0.394570009250251,0,-0.318453731118535,5,FALSE,ProvGigaPath,driver_mutation,COAD,TP53
2,32,44,2,0.794726930320151,0.759230061752726,-1.20897879644544,0,-0.316337328212157,5,FALSE,ProvGigaPath,driver_mutation,COAD,TP53
3,32,44,1,0.7761135199054,0.753186177900407,-1.04239627536093,0,-0.316337328212157,5,FALSE,ProvGigaPath,driver_mutation,COAD,TP53
4,32,44,3,0.829325975561687,0.779792405728551,-0.669185258910766,0,-0.316337328212157,5,FALSE,ProvGigaPath,driver_mutation,COAD,TP53
5,32,44,4,0.813121359435904,0.772763106030745,-0.273213634787779,0,-0.316337328212157,5,FALSE,ProvGigaPath,driver_mutation,COAD,TP53
1,8,40,5,0.6998046875,0.703125,-2.85906462423051,0,-1.6094379124341,5,FALSE,TITAN,driver_mutation,GBM,EGFR
2,8,40,1,0.68359375,0.65,-2.06817081906529,0,-1.6094379124341,5,FALSE,TITAN,driver_mutation,GBM,EGFR
3,8,40,1,0.65859375,0.665625,-1.65613897123195,0,-1.6094379124341,5,FALSE,TITAN,driver_mutation,GBM,EGFR
4,8,40,12,0.6375,0.63125,-3.15852083420022,0,-1.6094379124341,5,FALSE,TITAN,driver_mutation,GBM,EGFR
5,8,40,8,0.6017578125,0.6375,-3.89857793219916,0,-1.6094379124341,5,FALSE,TITAN,driver_mutation,GBM,EGFR
1,8,40,18,0.6609375,0.634375,1.75563514552584,0,-1.6094379124341,5,FALSE,GigaSSL,driver_mutation,GBM,EGFR
2,8,40,6,0.6951171875,0.68125,-3.42683073151228,0,-1.6094379124341,5,FALSE,GigaSSL,driver_mutation,GBM,EGFR
3,8,40,3,0.6421875,0.6375,-1.58145238699953,0,-1.6094379124341,5,FALSE,GigaSSL,driver_mutation,GBM,EGFR
4,8,40,4,0.6091796875,0.6625,-1.98150409808866,0,-1.6094379124341,5,FALSE,GigaSSL,driver_mutation,GBM,EGFR
5,8,40,12,0.6798828125,0.690625,-6.34297876067063,0,-1.6094379124341,5,FALSE,GigaSSL,driver_mutation,GBM,EGFR
1,8,40,12,0.577734375,0.584375,-5.11517482192089,0,-1.6094379124341,5,FALSE,ProvGigaPath,driver_mutation,GBM,EGFR
2,8,40,4,0.706640625,0.66875,-2.86002864568596,0,-1.6094379124341,5,FALSE,ProvGigaPath,driver_mutation,GBM,EGFR
3,8,40,11,0.693359375,0.653125,-17.9034434621273,0,-1.6094379124341,5,FALSE,ProvGigaPath,driver_mutation,GBM,EGFR
4,8,40,2,0.503125,0.540625,-1.130990702797,0,-1.6094379124341,5,FALSE,ProvGigaPath,driver_mutation,GBM,EGFR
5,8,40,10,0.64296875,0.653125,-11.321133560653,0,-1.6094379124341,5,FALSE,ProvGigaPath,driver_mutation,GBM,EGFR
1,5,44,3,0.632183908045977,0.665483434753212,-3.70236253925497,0,-2.32584195515831,5,FALSE,TITAN,driver_mutation,GBM,PIK3CA
2,5,44,20,0.603448275862069,0.621872887085869,2.21786024695212,0,-2.32584195515831,5,TRUE,TITAN,driver_mutation,GBM,PIK3CA
3,4,44,8,0.651340996168582,0.692528735632184,-4.96908315257019,0,-2.26868354131836,5,FALSE,TITAN,driver_mutation,GBM,PIK3CA
4,4,43,1,0.617777777777778,0.652222222222222,-2.94513777775357,0,-2.27441421602735,5,FALSE,TITAN,driver_mutation,GBM,PIK3CA
5,4,43,20,0.651428571428571,0.647936507936508,-12.1569050192857,0,-2.27441421602735,5,TRUE,TITAN,driver_mutation,GBM,PIK3CA
1,5,44,5,0.663962136578769,0.654665314401623,-6.39545762397529,0,-2.32584195515831,5,FALSE,GigaSSL,driver_mutation,GBM,PIK3CA
2,5,44,1,0.638607167004733,0.676301555104801,-1.8831887691888,0,-2.32584195515831,5,FALSE,GigaSSL,driver_mutation,GBM,PIK3CA
3,4,44,1,0.668263090676884,0.705938697318008,-2.44352910152893,0,-2.26868354131836,5,FALSE,GigaSSL,driver_mutation,GBM,PIK3CA
4,4,43,3,0.622539682539683,0.661111111111111,-4.11968268047759,0,-2.27441421602735,5,FALSE,GigaSSL,driver_mutation,GBM,PIK3CA
5,4,43,5,0.619047619047619,0.636507936507937,-3.02259650315672,0,-2.27441421602735,5,FALSE,GigaSSL,driver_mutation,GBM,PIK3CA
1,5,44,2,0.67579445571332,0.676808654496281,-4.48520002721132,0,-2.32584195515831,5,FALSE,ProvGigaPath,driver_mutation,GBM,PIK3CA
2,5,44,1,0.661257606490872,0.703515889114267,-2.55031206739499,0,-2.32584195515831,5,FALSE,ProvGigaPath,driver_mutation,GBM,PIK3CA
3,4,44,1,0.661558109833972,0.697318007662835,-2.61765837177965,0,-2.26868354131836,5,FALSE,ProvGigaPath,driver_mutation,GBM,PIK3CA
4,4,43,1,0.645714285714286,0.694603174603175,-3.05278581583691,0,-2.27441421602735,5,FALSE,ProvGigaPath,driver_mutation,GBM,PIK3CA
5,4,43,1,0.602222222222222,0.615714285714286,-2.35659567121399,0,-2.27441421602735,5,FALSE,ProvGigaPath,driver_mutation,GBM,PIK3CA
1,11,38,1,0.70629594119527,0.662831575583254,-1.39318795159661,0,-1.26627668766209,5,FALSE,TITAN,driver_mutation,GBM,PTEN
2,11,38,1,0.681527644614893,0.654202620645574,-0.776303634479285,0,-1.26627668766209,5,FALSE,TITAN,driver_mutation,GBM,PTEN
3,11,37,1,0.652539682539683,0.617619047619048,-1.15292039229261,0,-1.27296567581289,5,FALSE,TITAN,driver_mutation,GBM,PTEN
4,10,37,1,0.685891472868217,0.652558139534884,-0.754821164980955,0,-1.24943517840269,5,FALSE,TITAN,driver_mutation,GBM,PTEN
5,10,37,1,0.692248062015504,0.68077519379845,-0.75340857899805,0,-1.24943517840269,5,FALSE,TITAN,driver_mutation,GBM,PTEN
1,11,38,1,0.596995845317993,0.591403004154682,-1.47415931269255,0,-1.26627668766209,5,FALSE,GigaSSL,driver_mutation,GBM,PTEN
2,11,38,1,0.597315436241611,0.60178970917226,-1.54847619885689,0,-1.26627668766209,5,FALSE,GigaSSL,driver_mutation,GBM,PTEN
3,11,37,1,0.553492063492064,0.596190476190476,-0.981317447671196,0,-1.27296567581289,5,FALSE,GigaSSL,driver_mutation,GBM,PTEN
4,10,37,1,0.592248062015504,0.612558139534884,-0.833132498031056,0,-1.24943517840269,5,FALSE,GigaSSL,driver_mutation,GBM,PTEN
5,10,37,1,0.604186046511628,0.622325581395349,-1.37069422503193,0,-1.24943517840269,5,FALSE,GigaSSL,driver_mutation,GBM,PTEN
1,11,38,5,0.627836369447108,0.626238414829019,-4.52793331417962,0,-1.26627668766209,5,FALSE,ProvGigaPath,driver_mutation,GBM,PTEN
2,11,38,1,0.645733461169703,0.636625119846596,-1.80199280117894,0,-1.26627668766209,5,FALSE,ProvGigaPath,driver_mutation,GBM,PTEN
3,11,37,2,0.581111111111111,0.648571428571429,-2.21408284448929,0,-1.27296567581289,5,FALSE,ProvGigaPath,driver_mutation,GBM,PTEN
4,10,37,2,0.598139534883721,0.621860465116279,-2.20937473629536,0,-1.24943517840269,5,FALSE,ProvGigaPath,driver_mutation,GBM,PTEN
5,10,37,1,0.633798449612403,0.614186046511628,-1.05862219956863,0,-1.24943517840269,5,FALSE,ProvGigaPath,driver_mutation,GBM,PTEN
1,11,38,1,0.779024390243903,0.755853658536585,-1.21594784197018,0,-1.29706322739195,5,FALSE,TITAN,driver_mutation,GBM,TP53
2,11,38,2,0.760162601626016,0.72130081300813,-1.95214225085638,0,-1.29706322739195,5,FALSE,TITAN,driver_mutation,GBM,TP53
3,10,38,1,0.773174603174603,0.729523809523809,-1.74314332496744,0,-1.27296567581289,5,FALSE,TITAN,driver_mutation,GBM,TP53
4,10,37,2,0.756385998107852,0.695364238410596,-3.0668545375689,0,-1.27961021853156,5,FALSE,TITAN,driver_mutation,GBM,TP53
5,10,37,2,0.775938189845475,0.722721538946705,-1.40405639745457,0,-1.27961021853156,5,FALSE,TITAN,driver_mutation,GBM,TP53
1,11,38,3,0.764878048780488,0.725609756097561,-2.68512230947045,0,-1.29706322739195,5,FALSE,GigaSSL,driver_mutation,GBM,TP53
2,11,38,2,0.710081300813008,0.703577235772358,-1.74897963871514,0,-1.29706322739195,5,FALSE,GigaSSL,driver_mutation,GBM,TP53
3,10,38,4,0.711746031746032,0.665238095238095,-1.20358814012586,0,-1.27296567581289,5,FALSE,GigaSSL,driver_mutation,GBM,TP53
4,10,37,7,0.738095238095238,0.714049195837275,-3.61590930145463,0,-1.27961021853156,5,FALSE,GigaSSL,driver_mutation,GBM,TP53
5,10,37,4,0.702302112898139,0.657048249763482,-3.20876685220458,0,-1.27961021853156,5,FALSE,GigaSSL,driver_mutation,GBM,TP53
1,11,38,3,0.713333333333333,0.67349593495935,-2.84135043206578,0,-1.29706322739195,5,FALSE,ProvGigaPath,driver_mutation,GBM,TP53
2,11,38,3,0.660325203252033,0.66260162601626,-1.90024725082213,0,-1.29706322739195,5,FALSE,ProvGigaPath,driver_mutation,GBM,TP53
3,10,38,5,0.707301587301587,0.676666666666667,-3.59046427182903,0,-1.27296567581289,5,FALSE,ProvGigaPath,driver_mutation,GBM,TP53
4,10,37,5,0.681646168401135,0.656338694418165,-6.45608624690405,0,-1.27961021853156,5,FALSE,ProvGigaPath,driver_mutation,GBM,TP53
5,10,37,3,0.638284452853989,0.643882056133712,-2.65191683554499,0,-1.27961021853156,5,FALSE,ProvGigaPath,driver_mutation,GBM,TP53
1,6,81,1,0.677300959909656,0.66897233201581,-3.09659008130705,0,-2.68350909218609,5,FALSE,TITAN,driver_mutation,HNSC,AJUBA
2,6,81,1,0.625070581592321,0.631987577639752,-2.47813192605598,0,-2.68350909218609,5,FALSE,TITAN,driver_mutation,HNSC,AJUBA
3,6,81,1,0.553077357425184,0.608554488989272,-2.92656139575832,0,-2.68350909218609,5,FALSE,TITAN,driver_mutation,HNSC,AJUBA
4,5,80,1,0.630771301655674,0.624781262619464,-2.82657357127801,0,-2.64215810729351,5,FALSE,TITAN,driver_mutation,HNSC,AJUBA
5,5,80,1,0.604522815991385,0.637030555929466,-2.39584091158275,0,-2.64215810729351,5,FALSE,TITAN,driver_mutation,HNSC,AJUBA
1,6,81,1,0.603613777526821,0.624647092038396,-2.70176041739221,0,-2.68350909218609,5,FALSE,GigaSSL,driver_mutation,HNSC,AJUBA
2,6,81,4,0.609119141727837,0.624788255223038,-2.89773476675533,0,-2.68350909218609,5,FALSE,GigaSSL,driver_mutation,HNSC,AJUBA
3,6,81,1,0.573969508752118,0.604037267080745,-2.48556963507196,0,-2.68350909218609,5,FALSE,GigaSSL,driver_mutation,HNSC,AJUBA
4,5,80,1,0.647731861623368,0.645039709247543,-2.85996882375532,0,-2.64215810729351,5,FALSE,GigaSSL,driver_mutation,HNSC,AJUBA
5,5,80,1,0.515681787589178,0.572015076053305,-2.68279405165308,0,-2.64215810729351,5,FALSE,GigaSSL,driver_mutation,HNSC,AJUBA
1,6,81,4,0.67970073404856,0.671513269339356,-6.71555609642089,0,-2.68350909218609,5,FALSE,ProvGigaPath,driver_mutation,HNSC,AJUBA
2,6,81,1,0.600225861095426,0.619282891022021,-3.34240409134581,0,-2.68350909218609,5,FALSE,ProvGigaPath,driver_mutation,HNSC,AJUBA
3,6,81,1,0.551524562394128,0.568746470920384,-3.03906110614609,0,-2.68350909218609,5,FALSE,ProvGigaPath,driver_mutation,HNSC,AJUBA
4,5,80,4,0.648808722573698,0.644972405438148,-5.61264324425567,0,-2.64215810729351,5,FALSE,ProvGigaPath,driver_mutation,HNSC,AJUBA
5,5,80,6,0.547179970386324,0.593821510297483,-6.81512812546388,0,-2.64215810729351,5,FALSE,ProvGigaPath,driver_mutation,HNSC,AJUBA
1,10,77,3,0.732370807289374,0.693855092877894,-2.98999577672828,0,-2.11592983494297,5,FALSE,TITAN,driver_mutation,HNSC,CASP8
2,10,77,3,0.789770226252311,0.751342547759486,-2.68733735550735,0,-2.11592983494297,5,FALSE,TITAN,driver_mutation,HNSC,CASP8
3,9,77,1,0.713697925595748,0.686739242242414,-1.65395645492136,0,-2.08926158786081,5,FALSE,TITAN,driver_mutation,HNSC,CASP8
4,9,77,3,0.738556488942225,0.728355906051774,-2.7877264062372,0,-2.08926158786081,5,FALSE,TITAN,driver_mutation,HNSC,CASP8
5,9,76,4,0.756151742993848,0.725051264524949,-2.46189794258779,0,-2.09251362324719,5,FALSE,TITAN,driver_mutation,HNSC,CASP8
1,10,77,5,0.672946562197376,0.654282947442557,-4.12356064491859,0,-2.11592983494297,5,FALSE,GigaSSL,driver_mutation,HNSC,CASP8
2,10,77,2,0.653490624174663,0.653622678052646,-3.26376868118608,0,-2.11592983494297,5,FALSE,GigaSSL,driver_mutation,HNSC,CASP8
3,9,77,8,0.690382307560432,0.670838333619064,-3.88697827433953,0,-2.08926158786081,5,FALSE,GigaSSL,driver_mutation,HNSC,CASP8
4,9,77,8,0.747299845705469,0.704311674952854,-5.50231485214604,0,-2.08926158786081,5,FALSE,GigaSSL,driver_mutation,HNSC,CASP8
5,9,76,4,0.712576896787423,0.692925495557075,-3.24018703935022,0,-2.09251362324719,5,FALSE,GigaSSL,driver_mutation,HNSC,CASP8
1,10,77,10,0.743551368958535,0.706708337001497,-13.6140843819184,0,-2.11592983494297,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CASP8
2,10,77,17,0.787041112774012,0.7529712122546,-26.7818705513001,0,-2.11592983494297,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CASP8
3,9,77,8,0.740356591805246,0.689653694496828,-8.2253998121682,0,-2.08926158786081,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CASP8
4,9,77,8,0.765558031887537,0.731741813817933,-6.24168819918579,0,-2.08926158786081,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CASP8
5,9,76,4,0.739832535885168,0.697795625427204,-3.76625896053876,0,-2.09251362324719,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CASP8
1,19,68,1,0.561795480968508,0.600995804478593,-1.63908206024857,0,-1.31165937973131,5,FALSE,TITAN,driver_mutation,HNSC,CDKN2A
2,19,68,3,0.616842743769904,0.617070211798008,-2.08990875212827,0,-1.31165937973131,5,FALSE,TITAN,driver_mutation,HNSC,CDKN2A
3,18,68,1,0.594993517502743,0.597511718360427,-0.966222813045926,0,-1.29805372767553,5,FALSE,TITAN,driver_mutation,HNSC,CDKN2A
4,18,68,1,0.59808517004089,0.60770918519996,-1.74904987894126,0,-1.29805372767553,5,FALSE,TITAN,driver_mutation,HNSC,CDKN2A
5,18,67,1,0.616703100158983,0.613076311605723,-1.52014149222954,0,-1.30173697309183,5,FALSE,TITAN,driver_mutation,HNSC,CDKN2A
1,19,68,14,0.576707273922054,0.582368700399333,-2.46554788048748,0,-1.31165937973131,5,FALSE,GigaSSL,driver_mutation,HNSC,CDKN2A
2,19,68,1,0.620128393064753,0.621088813627862,-1.15390191707319,0,-1.31165937973131,5,FALSE,GigaSSL,driver_mutation,HNSC,CDKN2A
3,18,68,1,0.58676573252219,0.593023835643762,-1.52942501491234,0,-1.29805372767553,5,FALSE,GigaSSL,driver_mutation,HNSC,CDKN2A
4,18,68,1,0.626707888700509,0.613967288321532,-1.38469370379802,0,-1.29805372767553,5,FALSE,GigaSSL,driver_mutation,HNSC,CDKN2A
5,18,67,1,0.667627186009539,0.662013116057234,-1.27181211325214,0,-1.30173697309183,5,FALSE,GigaSSL,driver_mutation,HNSC,CDKN2A
1,19,68,2,0.505433958449174,0.536217964919375,-1.66630146206924,0,-1.31165937973131,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CDKN2A
2,19,68,1,0.589445483495931,0.590228984481626,-1.56771185605951,0,-1.31165937973131,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CDKN2A
3,18,68,3,0.582178119078488,0.582801436122469,-0.723674341728121,0,-1.29805372767553,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CDKN2A
4,18,68,1,0.587463847611449,0.596240151590705,-1.19425846360054,0,-1.29805372767553,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CDKN2A
5,18,67,2,0.614368044515103,0.640550476947536,-1.47050553842636,0,-1.30173697309183,5,FALSE,ProvGigaPath,driver_mutation,HNSC,CDKN2A
1,6,81,3,0.570182291666667,0.590625,-6.41585627580025,0,-2.59026716544583,5,FALSE,TITAN,driver_mutation,HNSC,EP300
2,6,80,5,0.731697819314642,0.71047507788162,-5.56894072634548,0,-2.59338729278207,5,FALSE,TITAN,driver_mutation,HNSC,EP300
3,6,80,14,0.557632398753894,0.571261682242991,-8.18383820075682,0,-2.59338729278207,5,FALSE,TITAN,driver_mutation,HNSC,EP300
4,6,80,11,0.589174454828661,0.60708722741433,-11.7566550669126,0,-2.59338729278207,5,FALSE,TITAN,driver_mutation,HNSC,EP300
5,6,80,2,0.602544132917965,0.620521806853582,-3.76882507204643,0,-2.59338729278207,5,FALSE,TITAN,driver_mutation,HNSC,EP300
1,6,81,10,0.562760416666667,0.597395833333333,-5.80054891505535,0,-2.59026716544583,5,FALSE,GigaSSL,driver_mutation,HNSC,EP300
2,6,80,9,0.685358255451713,0.717095015576324,-7.25429510493178,0,-2.59338729278207,5,FALSE,GigaSSL,driver_mutation,HNSC,EP300
3,6,80,8,0.569184839044652,0.601830218068536,-7.40429558724766,0,-2.59338729278207,5,FALSE,GigaSSL,driver_mutation,HNSC,EP300
4,6,80,8,0.592679127725857,0.648753894080997,-4.52471180299142,0,-2.59338729278207,5,FALSE,GigaSSL,driver_mutation,HNSC,EP300
5,6,80,9,0.641484942886812,0.641939252336449,-8.93899266990751,0,-2.59338729278207,5,FALSE,GigaSSL,driver_mutation,HNSC,EP300
1,6,81,4,0.505078125,0.555208333333333,-7.31691974521608,0,-2.59026716544583,5,FALSE,ProvGigaPath,driver_mutation,HNSC,EP300
2,6,80,19,0.704439252336449,0.720210280373832,-42.3349991680559,0,-2.59338729278207,5,FALSE,ProvGigaPath,driver_mutation,HNSC,EP300
3,6,80,7,0.532191069574247,0.567172897196262,-7.43072446890053,0,-2.59338729278207,5,FALSE,ProvGigaPath,driver_mutation,HNSC,EP300
4,6,80,6,0.566199376947041,0.592679127725857,-7.13643335749412,0,-2.59338729278207,5,FALSE,ProvGigaPath,driver_mutation,HNSC,EP300
5,6,80,1,0.508826583592939,0.565225856697819,-1.5907226699744,0,-2.59338729278207,5,FALSE,ProvGigaPath,driver_mutation,HNSC,EP300
1,5,82,2,0.449386503067485,0.520449897750511,-2.18471370340342,0,-2.89652562347054,5,FALSE,TITAN,driver_mutation,HNSC,EPHA2
2,5,82,16,0.4313224267212,0.54038854805726,-3.12450284762096,0,-2.89652562347054,5,FALSE,TITAN,driver_mutation,HNSC,EPHA2
